source,url,price_local,currency,price_usd,bedrooms,sqm,price_per_sqm_usd,district,rooms_text_raw,sqm_text_raw,price_text_raw
flatfy,https://flatfy.ua/redirect/4688117666,271,USD,271.00,0,36,7.53,Оболонь,"1 кімната, 36 / 18 / 8 м², поверх 6 з 9, з ремонтом, утеплена панель, 1979, сьогодні о 11:38, Створено сьогодні о 11:38",36 м²,$ 271
flatfy,https://flatfy.ua/redirect/4688108197,406,USD,406.00,2,65,6.25,Чоколівка,"3 кімнати, 65 / 42 / 10 м², поверх 1 з 16, з ремонтом, цегляний будинок, 1983, сьогодні о 11:35, Створено сьогодні о 11:35",65 м²,$ 406
flatfy,https://flatfy.ua/redirect/4688520770,428,USD,428.00,0,38.4,11.15,Лівобережний масив,"1 кімната, 38.4 / 16.7 / 9.3 м², поверх 22 з 25, з ремонтом, монолітно-каркасний, 2012, сьогодні о 14:00, Створено сьогодні о 14:00",38.4 м²,$ 428
flatfy,https://flatfy.ua/redirect/4689716839,788,USD,788.00,1,69,11.42,Печерськ,"2 кімнати, 69 / 35 / 15 м², поверх 12 з 14, з ремонтом, цегляний будинок, 1978, сьогодні о 20:16, Створено сьогодні о 20:16",69 м²,$ 788
flatfy,https://flatfy.ua/redirect/4689988734,1000,USD,1000.00,2,100,10.00,Теремки-1,"3 кімнати, 100 / 55 / 25 м², поверх 1 з 24, з ремонтом, монолітно-каркасний, 2016, сьогодні о 21:50, Створено сьогодні о 21:50",100 м²,$ 1 000
flatfy,https://flatfy.ua/redirect/4688045525,650,USD,650.00,1,51,12.75,Солом'янка,"2 кімнати, 51 / 20 / 20 м², поверх 13 з 25, з ремонтом, монолітно-каркасний, 2018, сьогодні о 17:10, Створено сьогодні о 11:06",51 м²,$ 650
flatfy,https://flatfy.ua/redirect/4688793178,282,USD,282.00,0,25,11.28,Мостицький масив,"1 кімната, 25 / 15 / 4 м², поверх 1 з 25, з ремонтом, цегляний будинок, 2014, сьогодні о 17:07, Створено сьогодні о 15:36",25 м²,$ 282
flatfy,https://flatfy.ua/redirect/4688014455,1100,USD,1100.00,0,55,20.00,Нова забудова,"1 кімната, 55 / 23 / 10 м², поверх 11 з 19, з ремонтом, монолітно-каркасний, 2017, сьогодні о 18:17, Створено сьогодні о 10:59",55 м²,$ 1 100
flatfy,https://flatfy.ua/redirect/4689237329,316,USD,316.00,0,32,9.88,Шулявка,"1 кімната, 32 / 16 / 7 м², поверх 8 з 9, з ремонтом, цегляний будинок, 1990, сьогодні о 17:53, Створено сьогодні о 17:44",32 м²,$ 316
flatfy,https://flatfy.ua/redirect/4688121326,900,USD,900.00,0,65,13.85,Нижній Печерськ,"1 кімната, 65 / 30 / 20 м², поверх 11 з 27, з ремонтом, монолітно-каркасний, 2013, сьогодні о 18:48, Створено сьогодні о 11:40",65 м²,$ 900
flatfy,https://flatfy.ua/redirect/4688279489,1000,USD,1000.00,0,45,22.22,Нова забудова,"1 кімната, 45 / 27 / 5 м², поверх 15 з 23, з ремонтом, монолітно-каркасний, 2017, сьогодні о 17:18, Створено сьогодні о 12:30",45 м²,$ 1 000
flatfy,https://flatfy.ua/redirect/4689709262,600,USD,600.00,0,45,13.33,Подільський,"1 кімната, 45 / 20 / 20 м², поверх 18 з 26, з ремонтом, блочні, 2022, сьогодні о 20:13, Створено сьогодні о 20:13",45 м²,$ 600
flatfy,https://flatfy.ua/redirect/4687466135,169,USD,169.00,0,31,5.45,Борщагівка,"1 кімната, 31 / 17 / 8 м², поверх 7 з 9, без ремонту, цегляний будинок, 1987, сьогодні о 08:12, Створено сьогодні о 08:12",31 м²,$ 169
flatfy,https://flatfy.ua/redirect/4687390422,181,USD,181.00,0,31,5.84,Харківський,"1 кімната, 31 / 14 / 7 м², поверх 1 з 9, з ремонтом, утеплена панель, 1986, сьогодні о 07:50, Створено сьогодні о 07:50",31 м²,$ 181
flatfy,https://flatfy.ua/redirect/4688107026,237,USD,237.00,0,23,10.30,Борщагівка,"1 кімната, 23 / 15 / 4 м², поверх 2 з 9, з ремонтом, панельні, 1970, сьогодні о 11:51, Створено сьогодні о 11:32",23 м²,$ 237
flatfy,https://flatfy.ua/redirect/4688345757,304,USD,304.00,1,45,6.76,Нова Дарниця,"2 кімнати, 45 / 29 / 7 м², поверх 3 з 9, з ремонтом, панельні, 1967, сьогодні о 15:10, Створено сьогодні о 12:55",45 м²,$ 304
flatfy,https://flatfy.ua/redirect/4688296368,304,USD,304.00,0,60,5.07,Троєщина,"1 кімната, 60 / 21 / 18 м², поверх 16 з 23, з ремонтом, монолітно-каркасний, 2010, сьогодні о 14:02, Створено сьогодні о 12:40",60 м²,$ 304
flatfy,https://flatfy.ua/redirect/4687535637,383,USD,383.00,1,55,6.96,Теремки-1,"2 кімнати, 55 / 35 / 8 м², поверх 5 з 16, з ремонтом, утеплена панель, 1986, сьогодні о 08:33, Створено сьогодні о 08:33",55 м²,$ 383
flatfy,https://flatfy.ua/redirect/4689813435,496,USD,496.00,0,47,10.55,Олександрівська Слобідка,"1 кімната, 47 / 17 / 17 м², поверх 4 з 12, з ремонтом, монолітно-каркасний, 2008, сьогодні о 20:54, Створено сьогодні о 20:52",47 м²,$ 496
flatfy,https://flatfy.ua/redirect/4687861515,518,USD,518.00,1,55,9.42,Теремки-2,"2 кімнати, 55 / 19 / 18 м², поверх 9 з 16, з ремонтом, монолітно-каркасний, 2014, сьогодні о 10:10, Створено сьогодні о 10:10",55 м²,$ 518
flatfy,https://flatfy.ua/redirect/4687985181,1418,USD,1418.00,2,72,19.69,Теремки,"3 кімнати, 72 / 47 / 16 м², поверх 6 з 9, з ремонтом, блочні, 2022, сьогодні о 10:55, Створено сьогодні о 10:55",72 м²,$ 1 418
flatfy,https://flatfy.ua/redirect/4688468517,631,USD,631.00,0,57,11.07,Липки,"1 кімната, 57 / 18 / 30 м², поверх 5 з 9, з ремонтом, цегляний будинок, 1950, сьогодні о 13:45, Створено сьогодні о 13:45",57 м²,$ 631
flatfy,https://flatfy.ua/redirect/4688295392,900,USD,900.00,0,44,20.45,Нова забудова,"1 кімната, 44 / 20 / 15 м², поверх 4 з 24, з ремонтом, монолітно-каркасний, 2017, сьогодні о 12:40, Створено сьогодні о 12:40",44 м²,$ 900
flatfy,https://flatfy.ua/redirect/4688569074,383,USD,383.00,0,54,7.09,Воскресенка,"1 кімната, 54 / 19 / 16 м², поверх 20 з 25, з ремонтом, монолітно-каркасний, 2011, сьогодні о 14:13, Створено сьогодні о 14:13",54 м²,$ 383
flatfy,https://flatfy.ua/redirect/4687606963,264,USD,264.00,1,60,4.40,Троєщина,"2 кімнати, 60 / 37 / 8 м², поверх 13 з 16, без ремонту, утеплена панель, 1986, сьогодні о 08:58, Створено сьогодні о 08:58",60 м²,$ 264
flatfy,https://flatfy.ua/redirect/4689425280,293,USD,293.00,0,41,7.15,Вишгородський масив,"1 кімната, 41 / 21 / 8 м², поверх 9 з 10, з ремонтом, цегляний будинок, 1987, сьогодні о 18:47, Створено сьогодні о 18:47",41 м²,$ 293
flatfy,https://flatfy.ua/redirect/4687605127,496,USD,496.00,0,42,11.81,Поділ,"1 кімната, 42 / 20 / 8 м², поверх 2 з 4, з ремонтом, цегляний будинок, 1913, сьогодні о 21:11, Створено сьогодні о 08:55",42 м²,$ 496
flatfy,https://flatfy.ua/redirect/4689117674,451,USD,451.00,0,28,16.11,Лук'янівка,"1 кімната, 28 / 10 / 14 м², поверх 7 з 20, з ремонтом, монолітно-каркасний, 2017, сьогодні о 17:05, Створено сьогодні о 17:05",28 м²,$ 451
flatfy,https://flatfy.ua/redirect/4688793183,361,USD,361.00,0,35,10.31,Святошино,"1 кімната, 35 / 22 / 6 м², поверх 9 з 10, з ремонтом, цегляний будинок, 1979, сьогодні о 20:08, Створено сьогодні о 15:36",35 м²,$ 361
flatfy,https://flatfy.ua/redirect/4616745530,271,USD,271.00,0,28,9.68,Сирець,"1 кімната, 28 / 17 / 7 м², поверх 4 з 5, з ремонтом, цегляний будинок, 1965, 14 травня, Створено 14 травня",28 м²,$ 271
flatfy,https://flatfy.ua/redirect/4687921161,271,USD,271.00,0,40,6.78,Стара Дарниця,"1 кімната, 40 / 20 / 10 м², поверх 6 з 16, з ремонтом, монолітно-каркасний, 2017, сьогодні о 10:31, Створено сьогодні о 10:31",40 м²,$ 271
flatfy,https://flatfy.ua/redirect/4688030932,676,USD,676.00,2,81,8.35,Академмістечко,"3 кімнати, 81 / 48 / 12 м², поверх 12 з 17, з ремонтом, монолітно-каркасний, 2012, сьогодні о 11:01, Створено сьогодні о 11:01",81 м²,$ 676
flatfy,https://flatfy.ua/redirect/4687703413,248,USD,248.00,0,32,7.75,Лук'янівка,"1 кімната, 32 / 18 / 7 м², поверх 3 з 5, з ремонтом, цегляний будинок, 1960, сьогодні о 09:24, Створено сьогодні о 09:24",32 м²,$ 248
flatfy,https://flatfy.ua/redirect/4687706374,361,USD,361.00,1,46,7.85,Нивки,"2 кімнати, 46 / 30 / 7 м², поверх 3 з 5, з ремонтом, цегляний будинок, 1962, сьогодні о 09:25, Створено сьогодні о 09:25",46 м²,$ 361
flatfy,https://flatfy.ua/redirect/4688169821,563,USD,563.00,0,45,12.51,Позняки,"1 кімната, 45 / 16 / 15 м², поверх 10 з 25, з ремонтом, монолітно-каркасний, 2015, сьогодні о 11:55, Створено сьогодні о 11:55",45 м²,$ 563
flatfy,https://flatfy.ua/redirect/4688738593,406,USD,406.00,1,65,6.25,Замковище,"2 кімнати, 65 / 30 / 12 м², поверх 4 з 17, з ремонтом, монолітно-каркасний, 2018, сьогодні о 15:20, Створено сьогодні о 15:19",65 м²,$ 406
flatfy,https://flatfy.ua/redirect/4687691974,1100,USD,1100.00,1,59,18.64,Нова забудова,"2 кімнати, 59 / 20 / 12 м², поверх 9 з 9, з ремонтом, монолітно-каркасний, 2019, сьогодні о 09:20, Створено сьогодні о 09:20",59 м²,$ 1 100
flatfy,https://flatfy.ua/redirect/4688145087,1400,USD,1400.00,3,134,10.45,Історичний центр,"4 кімнати, 134 / 80 / 17 м², поверх 3 з 22, з ремонтом, монолітно-каркасний, 2006, сьогодні о 12:22, Створено сьогодні о 11:47",134 м²,$ 1 400
flatfy,https://flatfy.ua/redirect/4688947327,406,USD,406.00,0,54,7.52,Куренівка,"1 кімната, 54 / 20 / 11 м², поверх 2 з 25, з ремонтом, монолітно-каркасний, 2020, сьогодні о 16:18, Створено сьогодні о 16:18",54 м²,$ 406
flatfy,https://flatfy.ua/redirect/4687756138,237,USD,237.00,0,34,6.97,Дніпровський,"1 кімната, 34 / 20 / 9 м², поверх 2 з 16, з ремонтом, утеплена панель, 1980, сьогодні о 16:24, Створено сьогодні о 09:42",34 м²,$ 237
flatfy,https://flatfy.ua/redirect/4689574023,338,USD,338.00,0,32,10.56,Микільська Слобідка,"1 кімната, 32 / 18 / 8 м², поверх 7 з 26, з ремонтом, цегляний будинок, 2020, сьогодні о 19:30, Створено сьогодні о 19:30",32 м²,$ 338
flatfy,https://flatfy.ua/redirect/4689396167,406,USD,406.00,0,38,10.68,Мінський,"1 кімната, 38 / 19 / 7 м², поверх 2 з 9, з ремонтом, панельні, 1973, сьогодні о 21:35, Створено сьогодні о 18:35",38 м²,$ 406
flatfy,https://flatfy.ua/redirect/4689561080,563,USD,563.00,0,46,12.24,Позняки,"1 кімната, 46 / 18 / 15 м², поверх 13 з 25, з ремонтом, монолітно-каркасний, 2019, сьогодні о 19:31, Створено сьогодні о 19:28",46 м²,$ 563
flatfy,https://flatfy.ua/redirect/4687774731,406,USD,406.00,1,52,7.81,Солом'янка,"2 кімнати, 52 / 32 / 8 м², поверх 4 з 4, з ремонтом, цегляний будинок, 1960, сьогодні о 09:49, Створено сьогодні о 09:49",52 м²,$ 406
flatfy,https://flatfy.ua/redirect/4687866371,451,USD,451.00,2,94,4.80,Оболонь,"3 кімнати, 94 / 48 / 9 м², поверх 12 з 16, з ремонтом, утеплена панель, 1986, сьогодні о 10:11, Створено сьогодні о 10:11",94 м²,$ 451
flatfy,https://flatfy.ua/redirect/4687848592,316,USD,316.00,0,43,7.35,Позняки,"1 кімната, 43 / 30 / 6 м², поверх 10 з 16, з ремонтом, утеплена панель, 2000, сьогодні о 10:16, Створено сьогодні о 10:02",43 м²,$ 316
flatfy,https://flatfy.ua/redirect/4687878422,406,USD,406.00,1,50,8.12,Північно-Броварський,"2 кімнати, 50 / 24 / 18 м², поверх 10 з 25, з ремонтом, монолітно-каркасний, 2019, сьогодні о 10:15, Створено сьогодні о 10:15",50 м²,$ 406
flatfy,https://flatfy.ua/redirect/4687461693,750,USD,750.00,1,45,16.67,Позняки,"2 кімнати, 45 / 14 / 20 м², поверх 16 з 25, з ремонтом, блочні, 2020, сьогодні о 08:03, Створено сьогодні о 08:03",45 м²,$ 750
flatfy,https://flatfy.ua/redirect/4688030557,248,USD,248.00,1,46,5.39,Північно-Броварський,"2 кімнати, 46 / 38 / 6 м², поверх 4 з 5, з ремонтом, панельні, 1964, сьогодні о 11:01, Створено сьогодні о 11:01",46 м²,$ 248
flatfy,https://flatfy.ua/redirect/4688038522,563,USD,563.00,0,47,11.98,Чоколівка,"1 кімната, 47 / 19 / 12 м², поверх 15 з 16, з ремонтом, блочні, 2023, сьогодні о 11:04, Створено сьогодні о 11:04",47 м²,$ 563
flatfy,https://flatfy.ua/redirect/4688143929,699,USD,699.00,2,75,9.32,Поділ,"3 кімнати, 75 / 50 / 12 м², поверх 2 з 4, з ремонтом, цегляний будинок, 1899, сьогодні о 11:46, Створено сьогодні о 11:46",75 м²,$ 699
flatfy,https://flatfy.ua/redirect/4687944290,1550,USD,1550.00,2,119,13.03,Оболонь,"3 кімнати, 119 / 98 / 20 м², поверх 5 з 23, з ремонтом, монолітно-каркасний, 2010, сьогодні о 10:38, Створено сьогодні о 10:38",119 м²,$ 1 550
